solver.mapper.target.function.inner.inner;randomGenerator.seed;solver.mapper.target.signals;iterations;evals;births;elapsed.seconds;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[fitness]→uniqueness;best→fitness→s.task.l.xVelocity;best→genotype→size
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;66;6700;6700;2333.857;100;1;1;1.0;1.0;1.0;2.8088320232581903;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;67;6800;6800;2369.73;100;1;1;1.0;1.0;1.0;2.8802697637369796;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;67;6800;6800;2371.072;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;67;6800;6800;2369.506;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;68;6900;6900;2405.059;100;1;1;1.0;1.0;1.0;2.8802697637369796;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;68;6900;6900;2406.387;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;68;6900;6900;2403.738;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;69;7000;7000;2439.933;100;1;1;1.0;1.0;1.0;2.8802697637369796;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;69;7000;7000;2440.873;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;69;7000;7000;2438.514;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;70;7100;7100;2474.329;100;1;1;1.0;1.0;1.0;2.8802697637369796;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;70;7100;7100;2475.99;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;70;7100;7100;2474.72;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;71;7200;7200;2510.88;100;1;1;1.0;1.0;1.0;2.8802697637369796;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;71;7200;7200;2511.175;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;71;7200;7200;2509.592;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;72;7300;7300;2546.504;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;72;7300;7300;2546.275;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;72;7300;7300;2544.882;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;73;7400;7400;2581.553;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;73;7400;7400;2581.85;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;73;7400;7400;2579.723;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;74;7500;7500;2616.56;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;74;7500;7500;2615.517;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;74;7500;7500;2614.625;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;75;7600;7600;2650.587;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;75;7600;7600;2650.987;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;75;7600;7600;2649.344;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;76;7700;7700;2685.235;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;76;7700;7700;2686.258;100;1;1;1.0;1.0;1.0;2.753117082037419;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;76;7700;7700;2683.928;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;77;7800;7800;2718.722;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;77;7800;7800;2721.64;100;1;1;1.0;1.0;1.0;2.754348591418251;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;77;7800;7800;2719.599;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;78;7900;7900;2755.084;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;78;7900;7900;2757.557;100;1;1;1.0;1.0;1.0;2.754348591418251;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;78;7900;7900;2756.442;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;79;8000;8000;2792.809;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;79;8000;8000;2795.148;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;79;8000;8000;2792.294;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;80;8100;8100;2828.714;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;80;8100;8100;2830.691;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;80;8100;8100;2828.474;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;81;8200;8200;2866.128;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;81;8200;8200;2866.983;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;81;8200;8200;2865.541;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;82;8300;8300;2901.42;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;82;8300;8300;2901.954;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;82;8300;8300;2901.347;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;83;8400;8400;2937.662;100;1;1;1.0;1.0;1.0;2.965089755575943;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;83;8400;8400;2937.953;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;83;8400;8400;2937.886;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;84;8500;8500;2974.175;100;1;1;1.0;1.0;1.0;3.0410941320902607;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;84;8500;8500;2976.871;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;84;8500;8500;2975.824;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;85;8600;8600;3011.706;100;1;1;1.0;1.0;1.0;3.0410941320902607;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;85;8600;8600;3013.033;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;85;8600;8600;3010.672;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;86;8700;8700;3047.545;100;1;1;1.0;1.0;1.0;3.0410941320902607;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;86;8700;8700;3050.058;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;86;8700;8700;3048.106;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;87;8800;8800;3083.589;100;1;1;1.0;1.0;1.0;3.0410941320902607;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;87;8800;8800;3084.87;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;87;8800;8800;3082.9;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;88;8900;8900;3119.618;100;1;1;1.0;1.0;1.0;3.0410941320902607;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;88;8900;8900;3120.285;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;88;8900;8900;3117.627;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;89;9000;9000;3154.377;100;1;1;1.0;1.0;1.0;3.0410941320902607;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;89;9000;9000;3156.82;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;89;9000;9000;3153.311;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;90;9100;9100;3191.34;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;90;9100;9100;3191.448;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;90;9100;9100;3189.556;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;91;9200;9200;3226.748;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;91;9200;9200;3226.905;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;91;9200;9200;3226.47;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;92;9300;9300;3263.643;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;92;9300;9300;3263.223;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;92;9300;9300;3261.918;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;93;9400;9400;3298.62;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;93;9400;9400;3298.88;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;93;9400;9400;3298.94;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;94;9500;9500;3335.102;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;94;9500;9500;3337.461;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;94;9500;9500;3335.492;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;95;9600;9600;3371.622;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;95;9600;9600;3374.129;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;95;9600;9600;3372.664;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;96;9700;9700;3409.861;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;96;9700;9700;3411.833;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;96;9700;9700;3410.103;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;97;9800;9800;3447.732;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;97;9800;9800;3448.515;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;97;9800;9800;3446.198;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;98;9900;9900;3482.489;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;98;9900;9900;3483.494;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;98;9900;9900;3481.939;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";3;1;99;10000;10000;3517.597;100;1;1;1.0;1.0;1.0;3.0422505659731893;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";4;1;99;10000;10000;3519.772;100;1;1;1.0;1.0;1.0;2.808158556361192;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";5;1;99;10000;10000;3519.023;100;1;1;1.0;1.0;1.0;2.834238566990934;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;0;100;100;0.0;100;1;1;1.0;1.0;1.0;0.0838188496803957;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;0;100;100;0.0;100;1;1;1.0;1.0;1.0;0.009486404334650039;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;0;100;100;0.0;100;1;1;1.0;1.0;1.0;0.04379709572394562;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;1;200;200;65.082;100;1;1;1.0;1.0;1.0;0.11279353565685164;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;1;200;200;63.755;100;1;1;1.0;1.0;1.0;0.10527385623855387;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;1;200;200;62.824;100;1;1;1.0;1.0;1.0;0.5690154171100317;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;2;300;300;97.396;100;1;1;1.0;1.0;1.0;1.1247901580073207;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;2;300;300;97.077;100;1;1;1.0;1.0;1.0;0.5859477291121349;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;2;300;300;93.864;100;1;1;1.0;1.0;1.0;0.5690154171100317;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;3;400;400;130.494;100;1;1;1.0;1.0;1.0;1.248461787748769;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;3;400;400;130.424;100;1;1;1.0;1.0;1.0;1.220871637155836;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;3;400;400;127.318;100;1;1;1.0;1.0;1.0;0.6356805222062739;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;4;500;500;163.583;100;1;1;1.0;1.0;1.0;1.7427170438041035;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;4;500;500;163.034;100;1;1;1.0;1.0;1.0;1.7874460867495563;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;4;500;500;161.125;100;1;1;1.0;1.0;1.0;1.084930424275257;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;5;600;600;197.442;100;1;1;1.0;1.0;1.0;1.7427170438041035;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;5;600;600;194.603;100;1;1;1.0;1.0;1.0;1.7874460867495563;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;5;600;600;193.268;100;1;1;1.0;1.0;1.0;1.3041770664119279;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;6;700;700;230.05;100;1;1;1.0;1.0;1.0;2.017372096042031;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;6;700;700;228.802;100;1;1;1.0;1.0;1.0;1.7874460867495563;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;6;700;700;227.71;100;1;1;1.0;1.0;1.0;1.3041770664119279;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;7;800;800;264.082;100;1;1;1.0;1.0;1.0;2.3287865050799983;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;7;800;800;262.941;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;7;800;800;262.409;100;1;1;1.0;1.0;1.0;2.3472506474337536;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;8;900;900;299.126;100;1;1;1.0;1.0;1.0;2.3287865050799983;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;8;900;900;300.175;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;8;900;900;298.578;100;1;1;1.0;1.0;1.0;2.3472506474337536;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;9;1000;1000;335.948;100;1;1;1.0;1.0;1.0;2.3287865050799983;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;9;1000;1000;335.308;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;9;1000;1000;333.372;100;1;1;1.0;1.0;1.0;2.3472506474337536;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;10;1100;1100;370.071;100;1;1;1.0;1.0;1.0;2.3287865050799983;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;10;1100;1100;369.635;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;10;1100;1100;367.712;100;1;1;1.0;1.0;1.0;2.3472506474337536;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;11;1200;1200;403.923;100;1;1;1.0;1.0;1.0;2.341152126624105;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;11;1200;1200;402.676;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;11;1200;1200;400.612;100;1;1;1.0;1.0;1.0;2.446755323785337;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;12;1300;1300;438.387;100;1;1;1.0;1.0;1.0;2.4008975870559914;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;12;1300;1300;437.188;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;12;1300;1300;434.393;100;1;1;1.0;1.0;1.0;2.534250923563692;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;13;1400;1400;469.921;100;1;1;1.0;1.0;1.0;2.4008975870559914;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;13;1400;1400;469.624;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;13;1400;1400;466.657;100;1;1;1.0;1.0;1.0;2.579337312911579;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;14;1500;1500;502.602;100;1;1;1.0;1.0;1.0;2.4008975870559914;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;14;1500;1500;503.152;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;14;1500;1500;500.722;100;1;1;1.0;1.0;1.0;2.579337312911579;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;15;1600;1600;536.108;100;1;1;1.0;1.0;1.0;2.467710662826795;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;15;1600;1600;536.767;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;15;1600;1600;533.776;100;1;1;1.0;1.0;1.0;2.579337312911579;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;16;1700;1700;569.211;100;1;1;1.0;1.0;1.0;2.467710662826795;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;16;1700;1700;570.814;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;16;1700;1700;566.983;100;1;1;1.0;1.0;1.0;2.579337312911579;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;17;1800;1800;603.202;100;1;1;1.0;1.0;1.0;2.467710662826795;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;17;1800;1800;602.792;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;17;1800;1800;601.04;100;1;1;1.0;1.0;1.0;2.579337312911579;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;18;1900;1900;638.071;100;1;1;1.0;1.0;1.0;2.467710662826795;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;18;1900;1900;636.633;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;18;1900;1900;633.773;100;1;1;1.0;1.0;1.0;2.579337312911579;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;19;2000;2000;669.678;100;1;1;1.0;1.0;1.0;2.467710662826795;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;19;2000;2000;670.043;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;19;2000;2000;669.494;100;1;1;1.0;1.0;1.0;2.732535797269608;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;20;2100;2100;705.632;100;1;1;1.0;1.0;1.0;2.5627704932539292;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;20;2100;2100;705.039;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;20;2100;2100;703.229;100;1;1;1.0;1.0;1.0;2.732535797269608;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;21;2200;2200;740.656;100;1;1;1.0;1.0;1.0;2.5627704932539292;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";7;1;21;2200;2200;740.472;100;1;1;1.0;1.0;1.0;2.6871747213312047;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";8;1;21;2200;2200;738.042;100;1;1;1.0;1.0;1.0;2.732535797269608;57
"ds.num.mlp(innerLayerRatio=0.65;nOfInnerLayers=1.0)";6;1;22;2300;2300;775.344;100;1;1;1.0;1.0;1.0;2.6560864024366446;57
